CCTV中央频道,#genre#
爱尔达影剧台,mitv://ns2.hellotvvod.com:9906/11ed192c6f1c4876842b6617e87edf85
影迷数位电影台,mitv://ns2.hellotvvod.com:9906/9ab77495c5504e1bb4ea50cf92f76561
壹电视电影台,mitv://ns2.hellotvvod.com:9906/e9daac0bb37c4bc7bb1e6dbe220185de
星卫电影台,mitv://ns2.hellotvvod.com:9906/8d631ba81f3044ee80e81244b84fa795
卫视电影台,mitv://ns2.hellotvvod.com:9906/44f66fda64dc4b758bbecb7d25ace8cb
纬来电影台,mitv://ns2.hellotvvod.com:9906/1b14d83a7c5345a5874fc4af756dcd26
#__#
WARNER TV,mitv://ns2.hellotvvod.com:9906/6df29f48ff264be68854aab13f1387fb
tvN,mitv://ns2.hellotvvod.com:9906/a2f8cb4c937b4abd90fd886be322bbbd
tvN Movies HD,mitv://ns2.hellotvvod.com:9906/ba5daa57cf3e4648a1fb1ee6525cf513
TVB星河(粤),mitv://ns2.hellotvvod.com:9906/3f939e97e1744fbc99bf95fc9c1e90fb
TV Okey,mitv://ns2.hellotvvod.com:9906/21b8deb866ed416a812cb2987a27f1e0
Thrill,mitv://ns2.hellotvvod.com:9906/b357df45bcd2441a9ee6dd2d5ab42dc7
SUN TV,mitv://ns2.hellotvvod.com:9906/528c8924380f4c41a5464edf444a8f28
Star Movies HD,mitv://ns2.hellotvvod.com:9906/7a1e3577550442e881f6466c8e0e4851
SHOWCASE MOVIES,mitv://ns2.hellotvvod.com:9906/ba7bca63a3ea4358b4d11d7a103dc986
HITS,mitv://ns2.hellotvvod.com:9906/49ecaa75b9704edfa8cda371c0edfb9f
HITS Movies,mitv://ns2.hellotvvod.com:9906/5efc1c73a71945ceb0250d02ad3eaf42
HBO原创巨献,mitv://ns2.hellotvvod.com:9906/18ce0f62058b42538d8613f5b61601bc
HBO强档巨献,mitv://ns2.hellotvvod.com:9906/8aa280f95ea04827abaa08cc2a174ded
HBO,mitv://ns2.hellotvvod.com:9906/0098be77c3ce43a9a43e8aaafd1cc6e1
HBO Family,mitv://ns2.hellotvvod.com:9906/785d90b8bcff4967a1f88707b9fb6ac0
FOX,mitv://ns2.hellotvvod.com:9906/a3afbb9929a344b380898abfb0ed6713
CINEMAX,mitv://ns2.hellotvvtsd.com:9906/3a945a474ac94d9f8dcfd73dba3fac8d
CinemaWorld,mitv://ns2.hellotvvod.com:9906/246c5cddaa7e4bdaaf2cd919ea2b9800
CatchPlay电影台,mitv://ns2.hellotvvod.com:9906/0c53a419ccf2468f8702057f0b191d5b
beIN Sports 3,mitv://ns2.hellotvvod.com:9906/9f1af994298a490ab5b2ebae0fcd0b03
AXN,mitv://ns2.hellotvvod.com:9906/110124ba72dc49b1a063f7268739d159
Astro Vaanavil,mitv://ns2.hellotvvod.com:9906/9d054c68809a45a69086668fcaf92070
Animax,mitv://ns2.hellotvvod.com:9906/3b85ce790bed4010968fdedb7804e12c
AMC最爱电影,mitv://ns2.hellotvvod.com:9906/1e85ae200f414c53afbf0c660b4d3798
亚洲剧台,mitv://ns2.hellotvvod.com:9906/97262212f3154fb085470946c995f2ee
广东影院,mitv://ns2.hellotvvod.com:9906/97aab57b9113469e8043b2304aca2bef
#__#
ELEVEN体育1台,mitv://ns2.hellotvvod.com:9906/5db157be932e46d799ce705b84ca4bf2
ELEVEN体育2台,mitv://ns2.hellotvvod.com:9906/6b1a10594d5d493bb2104a2f28fa31ce
Z频道,mitv://ns2.hellotvvod.com:9906/15d8ed4096d4407fa2b7cb3d192ef40b
爱尔达体育1台,mitv://ns2.hellotvvod.com:9906/12bc1d72f9284ed6bb912754ab9e20a5
爱尔达体育1台,mitv://ns2.hellotvvod.com:9906/b2a8c721a71842dc9adb7065487f7ea3
爱尔达体育2台,mitv://ns2.hellotvvod.com:9906/40b8e0fcb9dd4da894de060c218ea653
爱尔达体育2台,mitv://ns2.hellotvvod.com:9906/df0eae75757f469db081b2b532f04172
爱尔达体育3台,mitv://ns2.hellotvvod.com:9906/37d2ba73035f4081a53e7eb4ea9b0308
爱尔达体育3台,mitv://ns2.hellotvvod.com:9906/4eb3db2cc6524229be2e6a5c20552538
博斯高球,mitv://ns2.hellotvvod.com:9906/534ab698e58d407bad1a6e95ee95eda6
博斯高球二台,mitv://ns2.hellotvvod.com:9906/b2e009a6cbd54085acf471a81db8b63d
博斯魅力网,mitv://ns2.hellotvvod.com:9906/20b343d672b54c41a6dc07f39bf90572
博斯网球台,mitv://ns2.hellotvvod.com:9906/35dd73c6d2ff4981aa6a2dc0fdb13f51
博斯无限二台,mitv://ns2.hellotvvod.com:9906/44792b7c65244ba69821ffa07febb7dd
博斯无限台,mitv://ns2.hellotvvod.com:9906/137f7deea3ce414fbf07573025234261
博斯运动,mitv://ns2.hellotvvod.com:9906/0b93db8c3aae4c09995edef18c8b7c14
博斯运动二台,mitv://ns2.hellotvvod.com:9906/1fe5db1acaa941f79433cf0f45926323
佛卫慈悲台,mitv://ns2.hellotvvod.com:9906/d242608aeaad4eb89a5209977ef965b1
广东体育,mitv://ns2.hellotvvod.com:9906/fcab0b35e8134512ad8d876293fd09d2
魅力足球,mitv://ns2.hellotvvod.com:9906/243e33e5968b430eaa071aba32744a70
纬来体育台,mitv://ns2.hellotvvod.com:9906/ea099bf29ede425ea3b756ad80e2e0d8
新视觉,mitv://ns2.hellotvvod.com:9906/e5bab0bbb1324a139729c95489e89c7a
智林体育台,mitv://ns2.hellotvvod.com:9906/502ab7f9189c42edba1a5dfc33a9a190
#__#
Astro SuperSport 2,mitv://ns2.hellotvvod.com:9906/2e1e8adf1e2c443aafc8b507ee7e1395
Astro SuperSport 3,mitv://ns2.hellotvvod.com:9906/c192a366afe54af2903898fa62a3094a
Astro SuperSport 4,mitv://ns2.hellotvvod.com:9906/7430e98bc94544739e5be114bf62a6cf
Astro SuperSport 5,mitv://ns2.hellotvvod.com:9906/ddaba2935e6d4b0b9247616bf86e9264
Astro SuperSport,mitv://ns2.hellotvvod.com:9906/515fa7f3d971441c81a9af25cdd4efbb
beIN Sports 2,mitv://ns2.hellotvvod.com:9906/85b8ec20fd3b43379e7ae50a90f2d3db
beIN Sports 3,mitv://ns2.hellotvvod.com:9906/9f1af994298a490ab5b2ebae0fcd0b03
beIN Sports,mitv://ns2.hellotvvod.com:9906/48dc8df1f98e40c296a49fa9ae0d87d5
eGG Network,mitv://ns2.hellotvvod.com:9906/b2a7f9cf100e435fa165edb0b8cbe99e
ESPN,mitv://ns2.hellotvvod.com:9906/5a051a2db89e4a5bb153a7f73fe28012
Eurosport HD,mitv://ns2.hellotvvod.com:9906/09dc1fa3231742b6ac40c6b6a1d52b73
Fight Sports,mitv://ns2.hellotvvod.com:9906/3f2a3b3e9c884953b84a7269dd13ef30
Golf Channel Philippines,mitv://ns2.hellotvvod.com:9906/d6e1676671484a7a9b31f5e26214713b
Golf Channel,mitv://ns2.hellotvvod.com:9906/405ef07a0e39421cbc3c24e216d9dfcf
Horse Racing 88,mitv://ns2.hellotvvod.com:9906/b4487a75a25e4b648e5963cc8f5072d4
Horse Racing 89,mitv://ns2.hellotvvod.com:9906/feb89ad10ce9456288b9aeb22ecb4ee2
Hub Sports 1,mitv://ns2.hellotvvod.com:9906/109f5edcafee4a27aa7ba9b0526ffba6
Hub Sports 2,mitv://ns2.hellotvvod.com:9906/6ad097a3a9134184a3bffb48f7c6debd
Hub Sports 3,mitv://ns2.hellotvvod.com:9906/9a382680164e432dbfeeaa1353d5b5b2
Hub都会台,mitv://ns2.hellotvvod.com:9906/a8a75b3ba4ad40e1b8a21a7406973620
Hub娱家,mitv://ns2.hellotvvod.com:9906/5569108b29454d0983c4c89486286f5e
JTBC GOLF,mitv://ns2.hellotvvod.com:9906/7bff4118040b41a0973152b20208dcfd
NBA,mitv://ns2.hellotvvod.com:9906/38a2fae1d406461bbebe4d4f42b34853
PPTV,mitv://ns2.hellotvvod.com:9906/1bf9f969811f4d3381b947062f5ef845
Premier Sports,mitv://ns2.hellotvvod.com:9906/17ee846827eb4c70b8261c28a359e162
PrimeTime Channel,mitv://ns2.hellotvvod.com:9906/3eecf36777e34bcca967df7a1a932e6b
ROCK Entertainment,mitv://ns2.hellotvvod.com:9906/e81adacb6cd74aa9bf66e96b3dbe0d86
ROCK Extreme,mitv://ns2.hellotvvod.com:9906/df373a1435e849a3852e50d76ed473e5
RTM Sport,mitv://ns2.hellotvvod.com:9906/73637d019ddb44878e8725dd51623075
Skynet Sports 2,mitv://ns2.hellotvvod.com:9906/12cf41f686614c9aad99f18eb56c1cc8
Skynet Sports 5,mitv://ns2.hellotvvod.com:9906/a22bcd3931794acdab81627851a25d34
Skynet Sports 6,mitv://ns2.hellotvvod.com:9906/48b17c128cef46c596d364a5c6e6014f
Skynet Sports HD,mitv://ns2.hellotvvod.com:9906/40b87f7338224c95976e9a0bf9a5b766
SPOTV 2,mitv://ns2.hellotvvod.com:9906/c15ca27b42a146aa9441fac4608b2f42
SPOTV,mitv://ns2.hellotvvod.com:9906/26af3ebeea314c70a4dad0107146c7e6
SPOTV,mitv://ns2.hellotvvod.com:9906/bca5af43f14f482cba52dc0ed526c1f6
TRACE Sport Stars,mitv://ns2.hellotvvod.com:9906/61886196fa5a43fe8440a80a7b55a515
True Sport 2,mitv://ns2.hellotvvod.com:9906/d51d8428c7dc4a74b1896ee4de87b1d7
True Sport 3,mitv://ns2.hellotvvod.com:9906/92d2ec4144d246309e4b9ab5f4daee8e
True Sport 4,mitv://ns2.hellotvvod.com:9906/b365e7e8a89a4086819f32a73598ae0a
True Sport 5,mitv://ns2.hellotvvod.com:9906/0dcc491da4a8456facef84c661f26cef
True Sport 7,mitv://ns2.hellotvvod.com:9906/7251795872d4432ab6f63637bb5a7651
WWE,mitv://ns2.hellotvvod.com:9906/f8f6129939854e188c4ab5628adf795f
#__#
BBC Earth,mitv://ns2.hellotvvod.com:9906/60920617b99245bc855da4f74717af1a
BBC Lifestyle,mitv://ns2.hellotvvod.com:9906/c5da334f0e4646f094565c4ee53786f9
BBC World News,mitv://ns2.hellotvvod.com:9906/7413119571124ae79c6b557e9951c6b1
Discovery Asia,mitv://ns2.hellotvvod.com:9906/33033d4483c74532a453d5824bf2961d
Discovery,mitv://ns2.hellotvvod.com:9906/c479517b12ce42eaa41e20a7ad49a97a
DMAX,mitv://ns2.hellotvvod.com:9906/034d56562dac4250950ef91982dc9419
EVE,mitv://ns2.hellotvvod.com:9906/c53acd632d2e49e5abe64c4cfbde6248
HISTORY 2,mitv://ns2.hellotvvod.com:9906/0cf7e84c627d4b1bb9812922d8079c1e
LUXE TV,mitv://ns2.hellotvvod.com:9906/fcdaf2846a764714bb17733f20342979
Nat Geo Wild,mitv://ns2.hellotvvod.com:9906/3651477e2fe74d819589a0449f60f1ef
OUTDOOR,mitv://ns2.hellotvvod.com:9906/3b1ace927c40462eae243289adf2d081
达文西频道,mitv://ns2.hellotvvod.com:9906/88d873526393447dacfa0ca5ea7da3df
动物星球,mitv://ns2.hellotvvod.com:9906/7b394c94e356476fa16b83ef3719afd4
国家地理野生频道,mitv://ns2.hellotvvod.com:9906/35aa169628214e3d98869a5c37f049be
国家地理频道,mitv://ns2.hellotvvod.com:9906/0efb1de64a0247a8b32f8df0a1fcacf1
历史频道,mitv://ns2.hellotvvod.com:9906/e13cc3e1ada545bab78b74d1f667d6a6
探索频道,mitv://ns2.hellotvvod.com:9906/1c3e3d0252434954a2d7e09d0f8b03a3
罪案侦缉频道,mitv://ns2.hellotvvod.com:9906/2fad5b7f7b104238a1b578fd3475ffa8
#__#
亚洲美食频道,mitv://ns2.hellotvvod.com:9906/48e7cb205162422e8f68fd0fe65f89fc
亚洲旅游台,mitv://ns2.hellotvvod.com:9906/d557c9d86478423aa24dc0f4e5bab481
时尚频道,mitv://ns2.hellotvvod.com:9906/376285fec43e4f88b521a2782aaefb09
美食星球,mitv://ns2.hellotvvod.com:9906/1768eeb8fe1d44629b2ffe1a954a5fbe
TV5Monde,mitv://ns2.hellotvvod.com:9906/14ea6fa33d284f919b5cfc4895e00c1b
TV5MONDE Style 生活时尚,mitv://ns2.hellotvvod.com:9906/ff5c948359464a3ba4b82b439de11f60
Travel Channel,mitv://ns2.hellotvvod.com:9906/96944611204d459ba41d3ad720fc4478
TLC旅游生活,mitv://ns2.hellotvvod.com:9906/7bfaaf8c1f624d1093944d7ae9c0b23b
LUXE TV,mitv://ns2.hellotvvod.com:9906/fcdaf2846a764714bb17733f20342979
Love Nature,mitv://ns2.hellotvvod.com:9906/11a16cfba4f2437c88896b5b85380eda
Lifetime,mitv://ns2.hellotvvod.com:9906/6dbca55139194201a5285a0a9552196d
HGTV居家乐活频道,mitv://ns2.hellotvvod.com:9906/8dafa178b68b495a975b8a051616b8cb
Food Network,mitv://ns2.hellotvvod.com:9906/ee9a05bc433a4a538ddbba478666e6c0
EYE TV旅游台,mitv://ns2.hellotvvod.com:9906/c53d7c8b22684e3e8b57247c6be52152
BBC Lifestyle,mitv://ns2.hellotvvod.com:9906/c5da334f0e4646f094565c4ee53786f9
EYE TV旅游台,mitv://ns2.hellotvvod.com:9906/c53d7c8b22684e3e8b57247c6be52152
ELTV生活英语台,mitv://ns2.hellotvvod.com:9906/6a2b708f05dd48e9a1e9ecb447f4ed3f
EVE,mitv://ns2.hellotvvod.com:9906/c53acd632d2e49e5abe64c4cfbde6248
#__#
ABC Australia,mitv://ns2.hellotvvod.com:9906/c9e3569a5bb24ff0b091d49267b8ecdf
ABO Movies Thangathirai HD,mitv://ns2.hellotvvod.com:9906/c53486ea43384851b834ca0275d5a20e
Al Jazeera English,mitv://ns2.hellotvvod.com:9906/ece59b6cd31b4fafa70a8e65048ffffa
AXN,mitv://ns2.hellotvvod.com:9906/110124ba72dc49b1a063f7268739d159
AXN亚洲,mitv://ns2.hellotvvod.com:9906/8812850174b04f9a86442c97608771e2
BBC World News,mitv://ns2.hellotvvod.com:9906/7413119571124ae79c6b557e9951c6b1
Bloomberg TV,mitv://ns2.hellotvvod.com:9906/79eff0956f554aeca8241cf7414e9c10
Boomerang,mitv://ns2.hellotvvod.com:9906/63ad9eaee61a4bb894428ae09f3ddf6a
Boomerang,mitv://ns2.hellotvvod.com:9906/7506d0f5f08946ceb73965e6c3313e61
CBSN,mitv://ns2.hellotvvod.com:9906/68a2b34ee5cf48e9b47709bcab955745
CNA,mitv://ns2.hellotvvod.com:9906/b0036e449f844a98a698927dc8c6df0f
CNBC Awaaz,mitv://ns2.hellotvvod.com:9906/27717f5cd47a40c3ba4c6254f91c01a7
CNBC,mitv://ns2.hellotvvod.com:9906/c61594d70e9a4d1198c5d0815acb9778
CNN,mitv://ns2.hellotvvod.com:9906/9d96849d2a394ce4a03942081b58f26d
DW,mitv://ns2.hellotvvod.com:9906/0b569585ab4f4998bf8f550940396852
Euronews,mitv://ns2.hellotvvod.com:9906/70c1fa3f91904b768ea830d9378905cf
Fox News,mitv://ns2.hellotvvod.com:9906/e6b79250a6264e6da097fea9dcfa0678
France24,mitv://ns2.hellotvvod.com:9906/a85f1643cec343e3961625e14f465acc
Sky News,mitv://ns2.hellotvvod.com:9906/bcf5345fb44a41d885a023f246d44dc3
Al-Hijrah,mitv://ns2.hellotvvod.com:9906/c00aa0b0a82d4f0aa72f1d5c215b8767
#__#
Animax,mitv://ns2.hellotvvod.com:9906/3b85ce790bed4010968fdedb7804e12c
Baby TV,mitv://ns2.hellotvvod.com:9906/afea65aeba4e4054a46b5416076f172a
Cartoon Network,mitv://ns2.hellotvvod.com:9906/c0d35140c04547b2b00264cf16cfde9e
Cbeebies,mitv://ns2.hellotvvod.com:9906/d346a44e90c3441fa981243719ac1e6a
CN卡通频道,mitv://ns2.hellotvvod.com:9906/3fda02cf160840b1b69b43806ee04c1e
i-Fun动漫台,mitv://ns2.hellotvvod.com:9906/5697186b892c411b8d421d49512df974
Nick Jr.,mitv://ns2.hellotvvod.com:9906/10e571c118ca4521aeeb16b004b24233
Nick Jr.,mitv://ns2.hellotvvod.com:9906/3701dc41dca54cdca711eeda3d80e5fe
Nickelodeon,mitv://ns2.hellotvvod.com:9906/3c3d7e5160fb4a1eb8da538475edd144
金鹰卡通,mitv://ns2.hellotvvod.com:9906/8788b65605bd4a5b9f8f1889352229d3
靖天卡通台,mitv://ns2.hellotvvod.com:9906/cb666ccd60d247eb9c9f6f82a56d288f
靖洋卡通Nice Bingo,mitv://ns2.hellotvvod.com:9906/0288760000c54d65a4ec85cddabfa695
尼克儿童频道,mitv://ns2.hellotvvod.com:9906/fac82160921f4af28fc8f58b242a0bce
纬来育乐台,mitv://ns2.hellotvvod.com:9906/f39140d1a46d4a92a2979b96bbf6297c
MOMO亲子台,mitv://ns2.hellotvvod.com:9906/f961bae768de4959a7207833ff015f32
金鹰卡通,mitv://ns2.hellotvvod.com:9906/8788b65605bd4a5b9f8f1889352229d3
#__#
靖天戏剧台,mitv://ns2.hellotvvod.com:9906/5f7f85e27f8a48898601fd13691ce65b
三立戏剧台,mitv://ns2.hellotvvod.com:9906/7a90d52a38834849bd613723442f09d4
靖洋戏剧台,mitv://ns2.hellotvvod.com:9906/02828a9f1c2742f18efee2d121fbfab7
纬来戏剧台,mitv://ns2.hellotvvod.com:9906/30aacc80e8174d61ad89e8a1b4e9be87
八大戏剧台,mitv://ns2.hellotvvod.com:9906/556a9d71a8574b8f8fd41fb48af24186
东森戏剧台,mitv://ns2.hellotvvod.com:9906/3cc542b563b4439d848240884b5c59b5
EYE TV戏剧台,mitv://ns2.hellotvvod.com:9906/7750feb4fae04ad4849d56d815305a12
EYE TV戏剧台,mitv://ns2.hellotvvod.com:9906/7750feb4fae04ad4849d56d815305a12
#__#
CLASSICA 古典乐,mitv://ns2.hellotvvod.com:9906/d3c6dce3de9b46f3bfbe5754ca9b42f3
CMusic,mitv://ns2.hellotvvod.com:9906/96060a6c3dc240a4812eed1c4b06a901
MTV Live,mitv://ns2.hellotvvod.com:9906/73b619df5e5a497c8e1028fbec506c45
MTV,mitv://ns2.hellotvvod.com:9906/ba3a197812ed4a6dbd5c518efa7f4aa1
Music Japan TV,mitv://ns2.hellotvvod.com:9906/3af25554648243678143d42769a52a10
GMM 25,mitv://ns2.hellotvvod.com:9906/2a36062e5750490586ec947ff5704f87
#__#
翡翠台(华丽台),mitv://ns2.hellotvvod.com:9906/b64a5d745eb543bd9b96bcaa2b46d7b3
爱奇艺,mitv://ns2.hellotvvod.com:9906/e0960a55694e4b46a7e7e46e5ae4948d
TVS,mitv://ns2.hellotvvod.com:9906/4b858c0fbc7740048dee0ce8ae9a42fb
tvN Movies HD,mitv://ns2.hellotvvod.com:9906/ba5daa57cf3e4648a1fb1ee6525cf513
BBC World News,mitv://ns2.hellotvvod.com:9906/7413119571124ae79c6b557e9951c6b1
AXN亚洲,mitv://ns2.hellotvvod.com:9906/8812850174b04f9a86442c97608771e2
Oh!K,mitv://ns2.hellotvvod.com:9906/1073dcc011d44742a847275929cf07ec
KIX,mitv://ns2.hellotvvod.com:9906/563a101627ec457f9dc2b72cbbae4f13
Astro小太阳,mitv://ns2.hellotvvod.com:9906/7ceedaf3349442a88d76381fbff3d007
Astro双星,mitv://ns2.hellotvvod.com:9906/2ad8254c624442d2b57561c22bae82dd
Astro全佳,mitv://ns2.hellotvvod.com:9906/65ef09ac672345ffa08c922aed1ab47b
Astro欢喜台,mitv://ns2.hellotvvod.com:9906/b7f864a2781140a8a2b94ba2264abfc2
Astro欢喜台,mitv://ns2.hellotvvod.com:9906/3a4121272a1c4d1b8716d267afb6d59d
Astro Warna HD,mitv://ns2.hellotvvod.com:9906/781cc113736942fdb456de679e06ca6e
Astro Vinmeen,mitv://ns2.hellotvvod.com:9906/9d1f2c155ec3446da5ecc8cb18797498
Astro Tutor TV SPM,mitv://ns2.hellotvvod.com:9906/4a1c99f8c4bf4472a419b9779091c00f
Astro Tutor TV SK,mitv://ns2.hellotvvod.com:9906/0935151acdbe48a8ab57ae67a397b136
Astro SuperSport,mitv://ns2.hellotvvod.com:9906/515fa7f3d971441c81a9af25cdd4efbb
Astro SuperSport 4,mitv://ns2.hellotvvod.com:9906/7430e98bc94544739e5be114bf62a6cf
Astro SuperSport 3,mitv://ns2.hellotvvod.com:9906/c192a366afe54af2903898fa62a3094a
Astro SuperSport 2,mitv://ns2.hellotvvod.com:9906/2e1e8adf1e2c443aafc8b507ee7e1395
Astro Ria HD,mitv://ns2.hellotvvod.com:9906/170f7b4330654b10aab460351c774bb9
Astro Rania HD,mitv://ns2.hellotvvod.com:9906/322677f90d5148cca325e58e720c13a1
Astro Prima HD,mitv://ns2.hellotvvod.com:9906/0129a2d9ef6d432aae1581ded462e5a9
Astro Oasis HD,mitv://ns2.hellotvvod.com:9906/5faf84de7b944fa58e8c8f721a540610
Astro Cricket,mitv://ns2.hellotvvod.com:9906/e9d39a1ab15a48f9841defd2c5709302
Astro Citra HD,mitv://ns2.hellotvvod.com:9906/2852b8c508414d599d59fd828c1454db
Astro Ceria,mitv://ns2.hellotvvod.com:9906/72bd89f279754d9a961b22ee0f6eded0
Astro Awani,mitv://ns2.hellotvvod.com:9906/b51817fb870043a6a60e52b6e2e907bf
Astro Aura HD,mitv://ns2.hellotvvod.com:9906/671db89b3b3c441aacb134a37279726c
Astro Arena,mitv://ns2.hellotvvod.com:9906/ed72f9d306b14b7c93d1348776715e03
Astro Arena 2,mitv://ns2.hellotvvod.com:9906/b34fafad76ab42878efa828e3e0478b5
Astro AOD HD 311,mitv://ns2.hellotvvod.com:9906/eec7ee78eff94f4bbffe90c31274e8b6
Astro AOD 354,mitv://ns2.hellotvvod.com:9906/d74099a73ad24253b4ccf203035a9b6f
Astro AOD 352,mitv://ns2.hellotvvod.com:9906/955f8633d63d4f708a3a236da6c2061e
Astro AEC,mitv://ns2.hellotvvod.com:9906/fa81d456b99a41dc9c0b711b364e5b51
Astro AEC,mitv://ns2.hellotvvod.com:9906/c73f2381ea2d4cc6a81f42cc53c3f81b
Al Jazeera English,mitv://ns2.hellotvvod.com:9906/ece59b6cd31b4fafa70a8e65048ffffa
8TV,mitv://ns2.hellotvvod.com:9906/f45e0130d6b5488db5561913281eb98e
HITS,mitv://ns2.hellotvvod.com:9906/49ecaa75b9704edfa8cda371c0edfb9f
Colors Hindi,mitv://ns2.hellotvvod.com:9906/49aaf2cde4ca446792448e2c66147714
CNBC,mitv://ns2.hellotvvod.com:9906/c61594d70e9a4d1198c5d0815acb9778
CGTN,mitv://ns2.hellotvvod.com:9906/84874642208c42b294d4e5a4ace5ed19
Boomerang,mitv://ns2.hellotvvod.com:9906/7506d0f5f08946ceb73965e6c3313e61
Bloomberg TV,mitv://ns2.hellotvvod.com:9906/79eff0956f554aeca8241cf7414e9c10
BERNAMA,mitv://ns2.hellotvvod.com:9906/db02b8b4184043608bfba60533d80946
Awesome TV,mitv://ns2.hellotvvod.com:9906/c05d290972a24682bf9a266ff8bb9ba7
TV9,mitv://ns2.hellotvvod.com:9906/deaffd717d2b482e9046c63e83cb39af
TV3,mitv://ns2.hellotvvod.com:9906/cd0b8b981e274457a41d2f354589c399
TV2,mitv://ns2.hellotvvod.com:9906/f878872dc413403b87daf80d2e1d5f03
TV1,mitv://ns2.hellotvvod.com:9906/c011bc85053c4f14957df35ad49e68bc
ONE,mitv://ns2.hellotvvod.com:9906/d6dd8bb12d804ea6a7b7a5928c29dca0
NTV7,mitv://ns2.hellotvvod.com:9906/8dcffa5dd4474b9aa11df42e85a36918
#__#
時代劇専門チャンネル,mitv://ns2.hellotvvod.com:9906/57c5b39e22bb49119212414eb5b3bd7d
日本テレビ,mitv://ns2.hellotvvod.com:9906/3843b5eef0b34170b71d2ddf8ba35c90
日テレNEWS 24,mitv://ns2.hellotvvod.com:9906/847e367595cd4ec485e80380b786adeb
毎日放送,mitv://ns2.hellotvvod.com:9906/a43c0c510b644abfad4ab618821148b7
旅チャンネル,mitv://ns2.hellotvvod.com:9906/76536a74cfc24996a1fb686fa430a1d9
関西テレビ,mitv://ns2.hellotvvod.com:9906/6822f465328843ea93d9bc208893f677
読売テレビ,mitv://ns2.hellotvvod.com:9906/09f975554d3b469c98c8c5d4f0d442f5
朝日放送,mitv://ns2.hellotvvod.com:9906/076ca2024e2a4f0a93e543eb4bc554f3
フジテレビ,mitv://ns2.hellotvvod.com:9906/7b8b69639e10436a87435cc0a22f2876
ナショナルジオグラフィック,mitv://ns2.hellotvvod.com:9906/e7e23c28358040edabfd1d9665cf30af
テレビ東京,mitv://ns2.hellotvvod.com:9906/b70355dea30046a7a7eec3a575db85f3
テレビ大阪,mitv://ns2.hellotvvod.com:9906/f54de49df278424e86aa3a305861659a
テレビ朝日,mitv://ns2.hellotvvod.com:9906/75bcd1a7bb2540209cfd31b9d6c8379b
ディスカバリーチャンネル,mitv://ns2.hellotvvod.com:9906/6a5a4902e42b497a9069fa583e51482c
チャンネル銀河,mitv://ns2.hellotvvod.com:9906/3e4478a4c3f444b6aa71e80d30af960a
スター・チャンネル3,mitv://ns2.hellotvvod.com:9906/d84602e75d774bdaa9c62c202130014e
スター・チャンネル2,mitv://ns2.hellotvvod.com:9906/7605dca64a6e49879763de6211711329
スター・チャンネル1,mitv://ns2.hellotvvod.com:9906/eaa2c09eac814063bfd7158ebbdb8784
ゴルフネットワークHD,mitv://ns2.hellotvvod.com:9906/8927c577093840e9b119307ed4a4e585
キッズステーションHD,mitv://ns2.hellotvvod.com:9906/8a1ba9c2e6f74b2c897e9a0d6b9a4a50
WOWOWライブ,mitv://ns2.hellotvvod.com:9906/7093ec38ba964527b3a179460780308a
WOWOWプライム,mitv://ns2.hellotvvod.com:9906/93cace06151f4ed988f907df6e456383
WOWOWシネマ,mitv://ns2.hellotvvod.com:9906/5326b77d18f04f3991781a8307abb069
TBSテレビ,mitv://ns2.hellotvvod.com:9906/20a76ca49c7e44b2b761ded71e9c2b83
NHK新闻资讯台,mitv://ns2.hellotvvod.com:9906/f1a192504a8e43e1bb696a4ca82a6df8
NHK-G综合,mitv://ns2.hellotvvod.com:9906/62536d7d4f9c40dfb85893b5c31aaa2f
NHK-E教育,mitv://ns2.hellotvvod.com:9906/13be1ac0a0674ffc9d8767d46fc39bd8
Music Japan TV,mitv://ns2.hellotvvod.com:9906/3af25554648243678143d42769a52a10
KBS京都,mitv://ns2.hellotvvod.com:9906/0dcbfc60d55f4f6db3c6373faf7518e0
J Sports 4,mitv://ns2.hellotvvod.com:9906/21b557800fcd4744830da87e24c8d7da
J Sports 3,mitv://ns2.hellotvvod.com:9906/46693882904d481a9e2737ff3b134892
J Sports 2,mitv://ns2.hellotvvod.com:9906/b1946d3ffc30413e9697130255304386
J Sports 1,mitv://ns2.hellotvvod.com:9906/81685ef6f8b647e6aa673af4f4bbe605
GEM,mitv://ns2.hellotvvod.com:9906/0d85698527404e60ac188755e0ee15db
BS釣りビジョン,mitv://ns2.hellotvvod.com:9906/55fe46d722814205bb96642cab1b317a
BS朝日,mitv://ns2.hellotvvod.com:9906/84b6bbc844a0427fab564005010b8b71
BSプレミアム,mitv://ns2.hellotvvod.com:9906/dba403b83b664c31a3d104f367baff57
BSフジ,mitv://ns2.hellotvvod.com:9906/1cb39361387e4a09bb8210f778376f9a
BSアニマックス,mitv://ns2.hellotvvod.com:9906/fe205ad0b09a429fba98d49f4e373e42
BS-TBS,mitv://ns2.hellotvvod.com:9906/6fbd35d2c92b475993904fc349c32ac9
BS12,mitv://ns2.hellotvvod.com:9906/c881dfefa50544f48d9ba6032a122c06
BS11,mitv://ns2.hellotvvod.com:9906/d9c45ad3ac0843a3b0f114108696e881
BS-1,mitv://ns2.hellotvvod.com:9906/54d4ed78c92a4082aee1522758cfcd5a
#__#
Arirang,mitv://ns2.hellotvvod.com:9906/50f4ceea4d304eb09c8c64c243b00907
